eng_Latn,tam_Taml
"""I don't know how to approach this since my family, my wife, my brother and my sister-in-law are here,"""" Kohli said.""
","""எனது குடும்பம், மனைவி, சகோதரர், மைத்துனர் இங்கு இருப்பதால் இதை எவ்வாறு நிவர்த்தி செய்வது என்று தெரியவில்லை,"""" என்று கோலி கூறினார்.""
"
"""Next she reached out to her brother and sister-in-law, both aerospace engineers in Huntsville, Alabama, who """"reassured me how safe space travel is.""""""
",""") அடுத்து அவர் தனது சகோதரர் மற்றும் மைத்துனரை அணுகினார், அவர்கள் இருவரும் அலபாமாவின் ஹன்ட்ஸ்வில்லில் உள்ள விண்வெளி பொறியாளர்கள், """"விண்வெளி பயணம் எவ்வளவு பாதுகாப்பானது என்பதை எனக்கு உறுதியளித்தார்.""""""
"
"""Next she reached out to her brother and sister-in-law, both of them aerospace engineers in Huntsville, Alabama, who """"reassured me how safe space travel is. """"""
",""") அடுத்து அவர் தனது சகோதரர் மற்றும் மைத்துனரை அணுகினார், அவர்கள் இருவரும் அலபாமாவின் ஹன்ட்ஸ்வில்லில் உள்ள விண்வெளி பொறியாளர்கள், """"விண்வெளி பயணம் எவ்வளவு பாதுகாப்பானது என்பதை எனக்கு உறுதியளித்தார்.""""""
"
"""Next she reached out to her brother and sister-in-law, both of them aerospace engineers in Huntsville, Alabama, who """"reassured me how safe space travel is.""""""
",""") அடுத்து அவர் தனது சகோதரர் மற்றும் மைத்துனரை அணுகினார், அவர்கள் இருவரும் அலபாமாவின் ஹன்ட்ஸ்வில்லில் உள்ள விண்வெளி பொறியாளர்கள், """"விண்வெளி பயணம் எவ்வளவு பாதுகாப்பானது என்பதை எனக்கு உறுதியளித்தார்.""""""
"
"""Next, she reached out to her brother and sister-in-law, each of them aerospace engineers in Huntsville, Ala., who """"reassured me how safe space travel is.""""""
",""") அடுத்து அவர் தனது சகோதரர் மற்றும் மைத்துனரை அணுகினார், அவர்கள் இருவரும் அலபாமாவின் ஹன்ட்ஸ்வில்லில் உள்ள விண்வெளி பொறியாளர்கள், """"விண்வெளி பயணம் எவ்வளவு பாதுகாப்பானது என்பதை எனக்கு உறுதியளித்தார்.""""""
"
"""She heard her sister-in-law say to her husband: """"She must have a problem.""""""
","""தன் மைத்துனன் தன் கணவனிடம்ஃ """"அவளுக்கு ஒரு பிரச்சினை இருக்க வேண்டும்"""" என்று சொல்வதை அவள் கேட்டாள்.""
"
"""Subsequent she reached out to her brother and sister-in-law, each of them aerospace engineers in Huntsville, Alabama, who """"reassured me how secure space travel is.""""""
",""") அடுத்து அவர் தனது சகோதரர் மற்றும் மைத்துனரை அணுகினார், அவர்கள் இருவரும் அலபாமாவின் ஹன்ட்ஸ்வில்லில் உள்ள விண்வெளி பொறியாளர்கள், """"விண்வெளி பயணம் எவ்வளவு பாதுகாப்பானது என்பதை எனக்கு உறுதியளித்தார்.""""""
"
"""The sister-in-law of the Unnao victim informed: """"Priyanka said that she will fight for justice with us.""
","""உன்னாவ் இளம்பெண்ணின் உறவினர் கூறுகையில், """" பிரியங்கா எங்களுடன் சேர்ந்து நீதிக்காகப் போராடுவேன் என்றார்.""
"
"""Vanitha shared a pic of herself with Sanjeev and Preetha Sanjeev and wrote """"With my brother and sister-in-law.""""""
","""சஞ்சீவ் மற்றும் ப்ரீதா சஞ்சீவ் ஆகியோருடன் புகைப்படத்தைப் பகிர்ந்துக் கொண்ட வனிதா, """"என் சகோதரர் மற்றும் நாத்தனாருடன்"""" என்று குறிப்பிட்டிருந்தார்.""
"
"""Verse 15 - """"And she said, """"Look, your sister-in-law has gone back to her people and to her gods; return after your sister-in-law.""""""
","15: அப்பொழுது அவள்ஃ இதோ, உன் சகோதரி தன் ஜனங்களிடத்துக்கும் தன் தேவர்களிடத்துக்கும் திரும்பிப் போய்விட்டாளே; நீயும் உன் சகோதரியின் பிறகே திரும்பிப்போ என்றாள்.
"
"1:15 Naomi said to her, 'Look, your sister-in-law has gone back to her people and to her god.
","""1:15 நவோமி அவளை நோக்கி, """"பார், உங்கள் இனத்தாளாயிருக்கிற அவரது மக்கள் திரும்புகிறார், தன் தேவர்களிடத்துக்கும்.""
"
"A wonderful birthday, my sister-in-law!
","இனிய ஆண்டுவிழா, என் அன்பு சகோதரி!
"
"Aleem said that his sister-in-law had warned him about the relationship.
","இந்த உறவு குறித்து அவரது மைத்துனர் எச்சரித்ததாக அலீம் கூறினார்.
"
"Christmas 2020: Kangana Ranaut celebrates Christmas with her sister-in-law, says - Happy only those who respect
","கிறிஸ்மஸ் 2020: கங்கனா ரன ut த் தனது மைத்துனருடன் கிறிஸ்துமஸ் கொண்டாடுகிறார், கூறினார்- மதிக்கிறவர்களுக்கு மட்டுமே மகிழ்ச்சி
"
"Claim Review: Hathras..It is #Naxal woman named #Doc_Rajkumari, who became a fake sister-in-law of the victim from 14 September to 25 September and lived in the victim's house and gave interviews to the news channels as the sister-in-law of the victim
","Claim Review: ஹத்ராஸ். . இது #டாக்டர்_ராஜ்குமாரி என்ற #நக்சல் பெண், பாதிக்கப்பட்டவரின் போலி மைத்துனராக மாறி செப்டம்பர் 14 முதல் செப்டம்பர் 25 வரை பாதிக்கப்பட்டவரின் வீட்டில் வசித்து, பாதிக்கப்பட்டவரின் மைத்துனராக செய்தி தொலைக்காட்சிகளுக்கு நேர்காணல்களை வழங்கினார்
"
"Congratulations to my impeccable sister-in-law!
","என் நம்பமுடியாத சகோதரிக்கு மிகவும் மனமார்ந்த வாழ்த்துக்கள்!
"
"David Spade opens up about sister-in-law Kate's death by suicide: 'I feel like Katy wouldn't have done it, 5 minutes later'
","டேவிட் ஸ்பேட் சகோதரி-மாமியார் கேட் ஸ்பேட்டின் தற்கொலை பற்றி பேசுகிறார்ஃ அவள் இதைச் செய்யவில்லை '5 நிமிடங்கள் கழித்து'
"
"Defendant accused of having sex with sister-in-law while she slept.
","தூங்கு கொண்டிருந்த போது தன்னுடன் மருமகன் உடலுறவு கொண்டதாக மாமியார் குற்றம்சாட்டியுள்ளார் .
"
"Earlier this week, DCW chief Swati Maliwal had written to Madhya Pradesh Chief Minister Shivraj Singh Chouhan looking for strict motion in a case the place a 25-year-old lady was allegedly compelled to drink acid by her husband and sister-in-law on June 28 .
","இந்த வார தொடக்கத்தில், டி. சி. டபிள்யூ தலைவர் சுவாதி மாலிவால், மத்திய பிரதேச முதல்வர் சிவ்ராஜ் சிங் சவுகானுக்கு 25 வயது பெண் தனது கணவர் மற்றும் மைத்துனரால் ஜூன் 28 அன்று ஆசிட் குடிக்க வேண்டிய கட்டாயத்தில் இருந்த வழக்கில் கடுமையான நடவடிக்கை எடுக்க வேண்டும் என்று கடிதம் எழுதியிருந்தார்.
"
"Earlier this week, DCW chief Swati Maliwal had written to Madhya Pradesh Chief Minister Shivraj Singh Chouhan seeking strict action in a case where a 25-year-old woman was allegedly forced to drink acid by her husband and sister-in-law on June 28.
","இந்த வார தொடக்கத்தில், டி. சி. டபிள்யூ தலைவர் சுவாதி மாலிவால், மத்திய பிரதேச முதல்வர் சிவ்ராஜ் சிங் சவுகானுக்கு 25 வயது பெண் தனது கணவர் மற்றும் மைத்துனரால் ஜூன் 28 அன்று ஆசிட் குடிக்க வேண்டிய கட்டாயத்தில் இருந்த வழக்கில் கடுமையான நடவடிக்கை எடுக்க வேண்டும் என்று கடிதம் எழுதியிருந்தார்.
"
"Eleven days later, on Apr 17, the man was tested for COVID-19 after being identified as a close contact of Case 62045, his sister-in-law.
","பதினொரு நாட்களுக்குப் பிறகு, ஏப்ரல் 17 ஆம் தேதி, அந்த நபர் தனது மைத்துனரான கேஸ் 62045 இன் நெருங்கிய தொடர்பு என அடையாளம் காணப்பட்ட பின்னர் கோவிட் -19 க்கு சோதனை செய்யப்பட்டார்.
"
"Eleven days later, on April 17, the man was tested for COVID-19 after being identified as a close contact of his sister-in-law.
","பதினொரு நாட்களுக்குப் பிறகு, ஏப்ரல் 17 ஆம் தேதி, அந்த நபர் தனது மைத்துனரான கேஸ் 62045 இன் நெருங்கிய தொடர்பு என அடையாளம் காணப்பட்ட பின்னர் கோவிட் -19 க்கு சோதனை செய்யப்பட்டார்.
"
"For the uninitiated, Farah is Bollywood superstar Hrithik Roshan's former sister-in-law and Sussane Khan's sister.
","ஆரம்பிக்கப்படாதவர்களுக்கு, ஃபாரா பாலிவுட் சூப்பர் ஸ்டார் ஹிருத்திக் ரோஷனின் முன்னாள் மைத்துனரும், சுசேன் கானின் சகோதரியும் ஆவார்.
"
"He might have embarrassed you in front of your sister-in-law 10 years ago, but today is not the time to discuss it.
","உங்கள் மைத்துனருக்கு முன்னால் அவர் உங்களை சங்கடப்படுத்தியிருக்கலாம் 10 ஆண்டுகளுக்கு முன்பு, ஆனால் இன்று அதைப் பற்றி விவாதிக்க நேரம் இல்லை.
"
"He might have embarrassed you in front of your sister-in-law 10 years ago, but today isn't the time to discuss it.
","உங்கள் மைத்துனருக்கு முன்னால் அவர் உங்களை சங்கடப்படுத்தியிருக்கலாம் 10 ஆண்டுகளுக்கு முன்பு, ஆனால் இன்று அதைப் பற்றி விவாதிக்க நேரம் இல்லை.
"
"He said that his brother had been living in Saudi Arabia while he had an illicit affair with his sister-in-law.
","தனது மைத்துனருடன் சட்டவிரோத உறவு கொண்டிருந்தபோது தனது சகோதரர் சவுதி அரேபியாவில் வசித்து வருவதாக அவர் கூறினார்.
"
"His brother and sister-in-law had lost both of their daughters [...]
","தந்தையை இழந்த இவருக்கு தாய் மற்றும் சகோதரி இவர்கள் இருவரும் [. . . ]
"
"However, her sister-in-law was at the house and later discovered that they had committed suicide.
","இருப்பினும், அவரது மைத்துனர் வீட்டில் இருந்தார், பின்னர் அவர்கள் தற்கொலை செய்து கொண்டதைக் கண்டுபிடித்தனர்.
"
"I lived in one room with my cousins and sister-in-law.
","ஆதிமூலம் மற்றும் நணப்ர்களுடன் ஒரே அறையில் தங்கியிருந்தேன்.
"
"I need to talk to your sister-in-law!
","நான் உன் சின்ன மாமாவுடன் பேசவேண்டி யிருக்கிறது!
"
"I was talking with my sister-in-law last night.
","நேத்து என் அய்யனோட நாயம் பேசிட்டு இருந்தங்க.
"
"In May 2019, the sister-in-law returned to her family home and in August 2019, she told her husband that she would only return if his parents left.
","மே 2019 இல், மைத்துனர் தனது குடும்ப வீட்டிற்குத் திரும்பினார், ஆகஸ்ட் 2019 இல், தனது பெற்றோர் வெளியேறினால் மட்டுமே தான் திரும்பி வருவேன் என்று கணவரிடம் கூறினார்.
"
"In May 2020, the sister-in-law called her father and left home.
","மே 2020 இல், மைத்துனர் தனது தந்தையை அழைத்து வீட்டை விட்டு வெளியேறினார்.
"
"In case, the mother-in-law is not present for any reason, the same can be performed with the eldest sister-in-law from the husband's side or any other elderly lady.
","எந்தவொரு காரணத்திற்காகவும் மாமியார் இல்லை என்றால், கணவரின் பக்கத்திலிருந்தோ அல்லது வேறு எந்த வயதான பெண்மணியிலிருந்தோ மூத்த மைத்துனருடன் இது நிகழ்த்தப்படலாம்.
"
"It was revealed that the Indian sister-in-law had been carrying 175 pills.
","இந்திய மைத்துனர் 175 மாத்திரைகளை எடுத்துச் சென்றது தெரியவந்தது.
"
"Jaipur: A man allegedly killed his wife, brother and sister-in-law in Rajasthan's Jaisalmer district early morning today, hours before the wedding of his two daughters.
","tamilthehindu:ராஜஸ்தான் மாநிலம் ஜெய்சால்மர் மாவட்டத்தில் இன்று அதிகாலை நேரத்தில் தன் மனைவி, தன் தம்பி, தம்பியின் மனைவி ஆகியோரை நபர் ஒருவர் கொடூரமாகக் கொலை செய்த சம்பவம் கடும் அதிர்ச்சியையும் சோகத்தையும் ஏற்படுத்தியுள்ளது.
"
"Last month, Naina's sister-in-law and wife of Jadeja Rivaba had joined BJP.
","ஜடேஜாவின் மனைவி ரிவபா ஜடேஜா கடந்த மாதம் பா. ஜ. க. வில் இணைந்தார்.
"
"My beloved sister-in-law celebrates her birthday today!
","இன்று பிறந்தநாள் காணும் எங்கள் அன்பு சகோதரி!
"
"My sister-in-law Hema was also there.
","என் குட்டித்தோழி ஹேமாவும் அங்கே வந்திருந்தாள்.
"
"My sister-in-law also makes this well.
","என் வூட்டு அம்மணி கூட இத நல்லா பண்ணும்.
"
"My sister-in-law got me hooked!
","என் பாட்டி எனக்கு ரேகை வைத்தாள்!
"
"My sister-in-law is looking so pretty today.
","இன்று அண்ணாச்சியம்மா மிகவும் அழகாக இருப்பது போலத் தோண்றியது.
"
"My sister-in-law lost her husband a few months earlier.
","என் பெரியம்மா சில வருடங்கள் முன்புதான் கணவனை இழந்திருந்தார்.
"
"My sister-in-law once asked me...
","ஒருமுறை, என்னிடம் ஒரு சகோதரி கேட்டாள். . .
"
"My sister-in-law sent this picture to me in an email.
","இந்த புகைப்படம் எனது அண்ணன் எனக்கு மெயிலில் அனுப்பினார்.
"
"My sister-in-law sent this picture today.
","மருமகள் அனுப்பி வைத்தாள் இந்த படத்தை இன்று.
"
"My sister-in-law stayed here for several months.
","அண்ணே முட்ட ஒங்கள பல மாதங்களாக இங்கு ப
"
"Now he has posted a video in which his newborn sister-in-law is seen making maize bread.
","இப்போது அவர் ஒரு வீடியோவை வெளியிட்டுள்ளார், அதில் அவரது பிறந்த மைத்துனர் மக்காச்சோளம் ரொட்டி தயாரிப்பதைக் காணலாம்.
"
"Now she is donning mother and sister-in-law roles.
","தற்போது அவர் அம்மா, பாட்டி கதாபாத்திரங்களில் நடித்து வருகிறார்.
"
"On receiving the news of Rajiv Kapoor's death, nephew Ranbir Kapoor and sister-in-law Neetu Kapoor reached home in Chembur.
","ராஜீவ் கபூர் இறந்த செய்தி கிடைத்ததும், மருமகன் ரன்பீர் கபூர் மற்றும் மைத்துனர் நீது கபூர் செம்பூரில் உள்ள வீட்டிற்கு வந்தனர்.
"
"Or your sister-in-law?
","அல்லது உங்களது மாமியாரா? .
"
"Ostracised, elderly man carries sister-in-law's body on bicycle in Odisha
","சாதிய கொடுமையால் சைக்கிளில் எடுத்துச் செல்லப்பட்ட பெண் சடலம் _ Odisha man carries sister-in-law's body on bicycle
"
"Prem Nath (Salman Khan) meets his sister-in-law, Nisha Choudhury (Madhuri Dixit), and immediately falls in love.
","பிரேம் நாத் (சல்மான் கான்) தனது மைத்துனரான நிஷா சவுத்ரியை (மாதுரி தீட்சித்) சந்தித்து உடனடியாக காதலிக்கிறார்.
"
"Previous Post: My sister-in-law
","Previous Post:நமது நெசவு தொழில்
"
"Q. Who among the following is sister-in-law of T?
","Q1. பின்வருபவரில் T இன் மருமகன் யார்?
"
"She also faced the hardships of planning her sister-in-law's wedding in Massachusetts, US, amid the threats of Hurricane Irene in 2011.
","2011 இல் ஐரீன் சூறாவளியின் அச்சுறுத்தல்களுக்கு மத்தியில் அமெரிக்காவின் மாசசூசெட்ஸில் தனது மைத்துனரின் திருமணத்தைத் திட்டமிடுவதற்கான கஷ்டங்களையும் அவர் எதிர்கொண்டார்.
"
"She is going to be my sister-in-law.
","அவர் என் உடன்பிறவாச் சகோதரியாக்கும்.
"
"She is your future sister-in-law!
","நீதான் அவரது வருங்கால மனைவி மாதவி !
"
"Sister of the Bollywood Bride is also loosely based on the weddings of both Nandini Bajpai and her sister-in-law.
","பாலிவுட் மணமகளின் சகோதரி நந்தினி பாஜ்பாய் மற்றும் அவரது மைத்துனர் இருவரின் திருமணங்களையும் அடிப்படையாகக் கொண்டது.
"
"That's why sister-in-law did not say anything to me.
","ஆகையால் தான் நான் தேய்த்தும் மாமி எதுவும் கூறவில்லை.
"
"The Indian woman claimed that her sister-in-law physically abused the child between August and December 2019.
","ஆகஸ்ட் மற்றும் டிசம்பர் 2019 க்கு இடையில் தனது மைத்துனர் குழந்தையை உடல் ரீதியாக துஷ்பிரயோகம் செய்ததாக இந்திய பெண் கூறினார்.
"
"The Indian woman's family has provided the police with medical documents and WhatsApp chats that show the sister-in-law's abusive behaviour towards her husband.
","இந்தியப் பெண்ணின் குடும்பத்தினர் காவல்துறையினருக்கு மருத்துவ ஆவணங்கள் மற்றும் வாட்ஸ்அப் அரட்டைகளை வழங்கியுள்ளனர், இது மைத்துனரின் கணவருக்கு எதிரான தவறான நடத்தைகளைக் காட்டுகிறது.
"
"The concerned woman went to her sister-in-law's room and tried to open the door but she could not enter as the door had been locked from the inside.
","சம்பந்தப்பட்ட பெண் தனது மைத்துனரின் அறைக்குச் சென்று கதவைத் திறக்க முயன்றார், ஆனால் உள்ளே இருந்து கதவு பூட்டப்பட்டிருந்ததால் அவளால் உள்ளே செல்ல முடியவில்லை.
"
"The victim lived with his mother, brother and sister-in-law.
","பாதிக்கப்பட்டவர் தனது தாய், சகோதரர் மற்றும் மைத்துனருடன் வசித்து வந்தார்.
"
"The woman blue is my sister-in-law.
","நீலப் பட்டுப் பெண் என் உறவினர்.
"
"The woman's sister-in-law was at the house and was sleeping.
","அந்தப் பெண்ணின் மைத்துனர் வீட்டில் இருந்தார், தூங்கிக் கொண்டிருந்தார்.
"
"This spring my sister, sister-in-law, and I all had babies.
","இந்த வசந்த காலத்தில் என் சகோதரி, மைத்துனர் மற்றும் நான் அனைவருக்கும் குழந்தைகள் பிறந்தோம்.
"
"Twitter user @nirmalkm took to the social media platform to share a play on words that she and her sister-in-law came up with during a Monopoly game night.
","ட்விட்டர் பயனர் irnirmalkm ஒரு ஏகபோக விளையாட்டு இரவு நேரத்தில் அவரும் அவரது மைத்துனரும் கொண்டு வந்த வார்த்தைகளில் ஒரு நாடகத்தைப் பகிர்ந்து கொள்ள சமூக ஊடக தளத்திற்கு அழைத்துச் சென்றனர்.
"
"We had to decide between Srini's dream of us retiring in our 40s and paying my sister-in-law Priya's dowry.
","""""""எங்கள் 40 களில் ஓய்வு பெறுவதற்கும், என் மைத்துனர் பிரியாவின் வரதட்சணையை செலுத்துவதற்கும் ஸ்ரினியின் கனவுக்கு இடையில் நாங்கள் எடுக்க வேண்டியிருந்தது.""
"
"We had to pick between Srini's dream of us retiring in our 40s and paying my sister-in-law Priya's dowry.
","""""""எங்கள் 40 களில் ஓய்வு பெறுவதற்கும், என் மைத்துனர் பிரியாவின் வரதட்சணையை செலுத்துவதற்கும் ஸ்ரினியின் கனவுக்கு இடையில் நாங்கள் எடுக்க வேண்டியிருந்தது.""
"
"We needed to choose between Srini's dream of us retiring in our 40s and paying my sister-in-law Priya's dowry.
","""""""எங்கள் 40 களில் ஓய்வு பெறுவதற்கும், என் மைத்துனர் பிரியாவின் வரதட்சணையை செலுத்துவதற்கும் ஸ்ரினியின் கனவுக்கு இடையில் நாங்கள் எடுக்க வேண்டியிருந்தது.""
"
"What do you want to say to your sister-in-law?
","உங்கள மாமின்னு கூப்டதுக்கு என்னவெல்லாம் சொல்லப் போறாளோ ?
"
"Why did you write about your sister-in-law?
","'ஏன் அண்ணை தனம் அண்ணையைப் பற்றி எழுதினீங்கள்?
"
"my beautiful sister-in-law!
","அருமை என் இனிய சகோதரி !
"
"sexually abusing his 13-year-old sister-in-law.
","இவர் தனது 13 வயதான வளர்ப்பு மகளை பாலியல் துஷ்பிரயோகம் செய்துள்ளார்.
"
"Both sister-in-laws are working.
","அண்ணன்கள் இருவருமே முடிதிருத்தும் தொழில் செய்கின்றனர்.
"
"My sister-in-law's husband died.
","என் மூத்த சகோதரியின் கணவர் இறந்துவிட்டார்.
"
"All of my family - my husband and children, my mother and father, my brother and sister-in-law, grandparents, aunts, uncles, cousins, nephews, all of them.
","அவர்கள் அனைவரும் எங்கள் மகன்கள், மகள்கள், தந்தைகள், தாய்மார்கள், சகோதரர்கள், சகோதரிகள், மாமாக்கள், அத்தைகள், மருமகன்கள், மருமகள், உறவினர்கள் ஆவர்.
"
"Bhumi Pednekar will be seen playing the character of Chandro Tomar and Taapsee Pannu will be playing the role of her sister-in-law Prakashi Tomar.
","இதில் பிரகாஷி டோமர் கதாபாத்திரத்தில் பூமி பெடுன்கர் அவர்களும், சந்த்ரோ டோமர் கதாபாத்திரத்தில் டாப்சியும் நடிக்கின்றனர்.
"
"Army man commits suicide after killing wife, sister-in-law
","மனைவி, மகனை வெட்டிக்கொன்ற இராணுவ வீரர் தற்கொலை!
"
"After that we went to my sister-in-law’s house.
","இதையடுத்து, சகாயத்தின் வீட்டுக்குச் சென்றோம்.
"
"16 You shall not have sexual relations with your brother’s wife;your sister-in-law.
","16 “நீ உனது சகோதரனது மனைவியோடும் பாலின உறவு வைத்துக்கொள்ளக் கூடாது.
"
"""My husband and sisters-in-law help me and we are busy all day,"""" she said.""
","""என் கணவர் மற்றும் மைத்துனர்கள் எனக்கு உதவுகிறார்கள், நாங்கள் நாள் முழுவதும் பிஸியாக இருக்கிறோம், """"என்று அவர் கூறினார்.""
"
"And in a world, apart from saas-bahu dramas, there are sisters-in-law that set a perfect example of a big happy family.
","ஒரு உலகில், சாஸ்-பஹூ நாடகங்களைத் தவிர, சகோதரிகள் இருக்கிறார்கள், இது ஒரு பெரிய மகிழ்ச்சியான குடும்பத்தின் சரியான உதாரணம்.
"
"His mother and Brothers and sisters-in-law used to stay with us only in Mumbai.
","அவரது தாயார், சகோதர, மைத்துனர்கள் மும்பையில் மட்டுமே எங்களுடன் தங்கியிருந்தார்கள்.
"
"His mother and brothers and sisters-in-law used to stay with us only in Mumbai.
","அவரது தாயார், சகோதர, மைத்துனர்கள் மும்பையில் மட்டுமே எங்களுடன் தங்கியிருந்தார்கள்.
"
"His mother, brothers and sisters-in-law used to stay with us in Mumbai.
","அவரது தாயார், சகோதர, மைத்துனர்கள் மும்பையில் மட்டுமே எங்களுடன் தங்கியிருந்தார்கள்.
"
"I love this village of innocent men and women, affectionate sisters-in-law and simple children.
","அப்பாவி ஆண்கள் மற்றும் பெண்கள், பாசமுள்ள சகோதரிகள் மற்றும் எளிய குழந்தைகள் கொண்ட இந்த கிராமத்தை நான் நேசிக்கிறேன்.
"
"The two are sisters-in-law.
","மேலும் குறித்த இருவரும் சகோதரிகளாவர்.
"
